	var_id	gxe	coef	std err	t	pval	Conf. Int. Low	Conf. Int. Upp.	padj
39	EG8_00003	LOV-NACL	0.0019162441255493924	0.002936029546789854	0.6526651367131311	0.5139737210267192	-0.0038383394488483375	0.007670827699947122	0.8206835755020976
40	EG8_00003	LOV-SC	0.0013630223634617078	0.0029180999437920818	0.46709241962784015	0.6404348006806108	-0.004356419398749812	0.007082464125673228	0.8804035563528964
41	EG8_00003	LOV-TBF	0.0008777429045820878	0.002688423815021816	0.32648978173665116	0.744054519591266	-0.004391536331336835	0.006147022140501011	0.9225259392612597
42	EG8_00003	NACL-SC	-0.0005532217620876846	0.002737970359198423	-0.20205542409511243	0.8398738168390213	-0.005919611645138417	0.0048131681209630465	0.9516553386815734
43	EG8_00003	NACL-TBF	-0.0010385012209673046	0.0024917457765723725	-0.4167765551090286	0.6768427696601613	-0.005922293801704776	0.003845291359770167	0.8961176196887337
44	EG8_00003	SC-TBF	-0.00048527945887962	0.0024705940171146214	-0.19642217843884052	0.844280147680529	-0.005327614838452931	0.004357055920693691	0.9534501343126957
45	EG8_00021	CAFF-COCL	0.007762811358994864	0.005182459559523651	1.4979010004485955	0.13416220958080952	-0.002394748768021755	0.017920371486011482	0.46521791708878985
46	EG8_00021	CAFF-LOV	-0.011718776811683464	0.0024944308495452295	-4.697976219232522	2.63109481764695e-06	-0.0166078321040454	-0.006829721519321528	6.189657563559226e-05
47	EG8_00021	CAFF-NACL	-0.0009187556699240372	0.0023185070774967404	-0.3962703753813876	0.6919064460511583	-0.005463002426526103	0.0036254910866780287	0.9033756955653458
48	EG8_00021	CAFF-SC	0.000610100243820583	0.0022701319242521044	0.2687510083897792	0.7881218646345124	-0.0038393317781767423	0.005059532265817909	0.9350625618439202
49	EG8_00021	CAFF-TBF	-0.0017035001245174284	0.002034573461654756	-0.8372762923644645	0.40243933342845195	-0.00569124031471586	0.002284240065681003	0.7471180874418375
50	EG8_00021	COCL-LOV	-0.019481588170678327	0.005274223592611921	-3.6937357373259525	0.00022110401109728527	-0.029819004729353685	-0.009144171612002969	0.003942040036431825
51	EG8_00021	COCL-NACL	-0.008681567028918901	0.00519333460409627	-1.6716748853561771	0.09459165663484286	-0.018860442116112562	0.0014973080582747576	0.3899564601068371
52	EG8_00021	COCL-SC	-0.007152711115174281	0.005171919198441702	-1.382989726005269	0.16667118177574305	-0.0172896122577414	0.0029841900273928374	0.5128827954437872
53	EG8_00021	COCL-TBF	-0.009466311483512293	0.005072941790772994	-1.8660398391974955	0.06203879071979125	-0.019409218064604522	0.000476595097579937	0.31094859737290903
54	EG8_00021	LOV-NACL	0.010800021141759427	0.002516947056886309	4.290921063361591	1.7810469572917087e-05	0.0058668343463394316	0.015733207937179423	0.00037613123600931017
55	EG8_00021	LOV-SC	0.012328877055504046	0.002472457557224134	4.9864868335074135	6.159231723852006e-07	0.007482889159110474	0.017174864951897618	1.5270194026923774e-05
56	EG8_00021	LOV-TBF	0.010015276687166036	0.0022581046454130463	4.435257997236913	9.20624412498415e-06	0.005589417991032416	0.014441135383299657	0.00020275765974167486
57	EG8_00021	NACL-SC	0.0015288559137446203	0.002294849924834793	0.6662117192062933	0.5052773588314563	-0.002969023100314013	0.006026734927803253	0.8154593527679094
58	EG8_00021	NACL-TBF	-0.0007847444545933912	0.0020621169692516287	-0.3805528329841474	0.7035359147352183	-0.004826469597556199	0.0032569806883694166	0.9079341214290455
59	EG8_00021	SC-TBF	-0.0023136003683380114	0.002007573231536425	-1.1524363505122945	0.2491446350936796	-0.006248420423276297	0.0016212196866002737	0.613078421434709
60	EG8_00022	CAFF-COCL	0.013833215604725804	0.005428123673828937	2.548434124929952	0.010822290705626288	0.00319415668674986	0.024472274522701745	0.103884125078899
61	EG8_00022	CAFF-LOV	0.0037371387485800427	0.002779242161725591	1.3446610734559767	0.17873783744863295	-0.0017101433847439554	0.009184420881904042	0.5312592612002559
62	EG8_00022	CAFF-NACL	0.0036058063103371557	0.0026189088772345225	1.3768353460792278	0.168566319950786	-0.001527224460506401	0.008738837081180712	0.516095635164638
63	EG8_00022	CAFF-SC	0.0061120237055364785	0.0025006338730679694	2.4441897597898965	0.014519546454421595	0.0012108105596152722	0.011013236851457685	0.12728754995358138
64	EG8_00022	CAFF-TBF	0.002311297402508906	0.0022831053268793926	1.0123481274812876	0.31137414207467917	-0.0021635623369119948	0.006786157141929807	0.6748018050063439
65	EG8_00022	COCL-LOV	-0.010096076856145761	0.0055859583481340114	-1.8074028173730214	0.07070257443724472	-0.02104448988985922	0.0008523361775676988	0.3341755278739272
66	EG8_00022	COCL-NACL	-0.010227409294388649	0.005507942209285853	-1.856847604019199	0.06333585119707906	-0.02102291160837028	0.0005680930195929822	0.3147478682335503
67	EG8_00022	COCL-SC	-0.007721191899189325	0.005452697813074719	-1.416031506582872	0.15676947308284997	-0.01840841584268872	0.002966032044310069	0.49870934049541416
68	EG8_00022	COCL-TBF	-0.011521918202216899	0.005356427317457037	-2.151045373968955	0.031475066815532034	-0.022020453100203667	-0.00102338330423013	0.20895240295118592
69	EG8_00022	LOV-NACL	-0.00013133243824288692	0.0029320790841932762	-0.04479157433061576	0.9642735327516139	-0.005878173152152583	0.005615508275666809	0.9905046425707115
70	EG8_00022	LOV-SC	0.002374884956956436	0.002826937179323376	0.8400911680410463	0.4008593307450865	-0.003165878853058763	0.007915648766971635	0.7459605717426783
71	EG8_00022	LOV-TBF	-0.0014258413460711368	0.002636469985099574	-0.5408145566342512	0.5886366433621566	-0.006593291682950378	0.0037416089908081044	0.8549646116036077
72	EG8_00022	NACL-SC	0.0025062173951993227	0.0026694700840401717	0.9388445332963722	0.3478128952782892	-0.0027259127496623327	0.007738347540060978	0.7047833656241519
73	EG8_00022	NACL-TBF	-0.0012945089078282498	0.0024668746818749415	-0.5247566555932066	0.5997535591798899	-0.006129554433829978	0.003540536618173478	0.8591556916905346
74	EG8_00022	SC-TBF	-0.0038007263030275726	0.002340930745654969	-1.6235962170526184	0.10446524463937411	-0.00838892318697157	0.0007874705809164245	0.4108309158062621
75	EG8_00023	CAFF-COCL	0.00442966370193207	0.003882559285480831	1.1409133450961546	0.25390878645263276	-0.003180107090491273	0.012039434494355412	0.6182401623391869
76	EG8_00023	CAFF-LOV	-0.0005929639657947147	0.0020428061457988572	-0.29026932732417	0.7716108194432738	-0.004596840120633096	0.003410912189043667	0.928997306054931
77	EG8_00023	CAFF-NACL	0.0032668374421180226	0.001785200679905844	1.8299552979614166	0.06725967362657052	-0.00023213501230500647	0.006765809896541052	0.325206343067546
78	EG8_00023	CAFF-SC	0.0022382548542147413	0.0016822254399849548	1.3305320446436475	0.18334614593245863	-0.0010588873342743774	0.0055353970427038605	0.5366524928644508
79	EG8_00023	CAFF-TBF	0.0014998485271488116	0.0014995548887463072	1.0001958170419156	0.31721823426900336	-0.001439261517272331	0.004438958571569954	0.6788796287583059
80	EG8_00023	COCL-LOV	-0.0050226276677267844	0.004051208123095817	-1.2397851492973007	0.2150578550884316	-0.012962948209501793	0.002917692874048223	0.5753471742898728
81	EG8_00023	COCL-NACL	-0.0011628262598140475	0.003927616551403696	-0.29606410009614187	0.7671817598156453	-0.008860908766494655	0.00653525624686656	0.9281361435380339
82	EG8_00023	COCL-SC	-0.002191408847717329	0.0038818955084155143	-0.5645203079182837	0.5724013814430878	-0.009799878644855625	0.005417060949420967	0.8463966689128768
83	EG8_00023	COCL-TBF	-0.0029298151747832587	0.0038062967792444813	-0.7697285169037195	0.44146281439416224	-0.01039011234688492	0.0045304819973184035	0.7727734874702779
84	EG8_00023	LOV-NACL	0.0038598014079127374	0.002127195834637799	1.8145021464701916	0.06960352301280164	-0.00030947755009977417	0.00802908036592525	0.33097256043877044
85	EG8_00023	LOV-SC	0.002831218820009456	0.002041544288595447	1.3868025473781387	0.16550514921206358	-0.0011701841094678535	0.006832621749486766	0.5108622780323423
86	EG8_00023	LOV-TBF	0.002092812492943526	0.0018938546712266653	1.1050544293285156	0.26913873076588124	-0.0016191205137434223	0.005804745499630474	0.633825825311414
87	EG8_00023	NACL-SC	-0.0010285825879032813	0.0017837565978909267	-0.5766384209142963	0.5641850695778738	-0.00452472465846583	0.002467559482659268	0.8440804732120036
88	EG8_00023	NACL-TBF	-0.001766988914969211	0.0016126282999965544	-1.0957198971225957	0.27320407779913763	-0.004927721523030162	0.0013937436930917398	0.6380924168516547
89	EG8_00023	SC-TBF	-0.0007384063270659297	0.0014978354373381825	-0.49298227873294187	0.6220262186593533	-0.003674146266836392	0.002197333612704533	0.8691055768618035
90	EG8_00024	CAFF-COCL	-0.0076430468586129435	0.004444616759532716	-1.7196188720254237	0.08550491565724022	-0.01635444372683067	0.0010683500096047797	0.3707170926140209
91	EG8_00024	CAFF-LOV	-0.008686442764473805	0.0022456943625472976	-3.868043180471249	0.0001097834342499781	-0.013087977451330696	-0.004284908077616913	0.0020646151244192437
92	EG8_00024	CAFF-NACL	-0.0029317676207566094	0.0021299145437100207	-1.3764719478603447	0.16867872593799077	-0.00710637521675496	0.0012428399752417415	0.516213785521129
93	EG8_00024	CAFF-SC	-0.005243556340555709	0.0020551657811863546	-2.5514030977728916	0.010730527446339594	-0.009271657236205778	-0.0012154554449056408	0.10319431923798068
94	EG8_00024	CAFF-TBF	-0.0036439701842446	0.0018250435138772946	-1.9966483848393324	0.045866166819334336	-0.007221034127283692	-6.690624120550765e-05	0.2620754332744686
95	EG8_00024	COCL-LOV	-0.001043395905860861	0.004532912036110497	-0.23018225316283786	0.8179506342466897	-0.009927850483544396	0.007841058671822674	0.9442385165326149
96	EG8_00024	COCL-NACL	0.004711279237856334	0.004476682289446747	1.0524041987439274	0.2926167501075865	-0.004062965693981659	0.013485524169694327	0.6566338896664552
97	EG8_00024	COCL-SC	0.002399490518057234	0.0044416049740266215	0.5402305094867386	0.5890393080609688	-0.006306003285791831	0.011104984321906299	0.8549646116036077
98	EG8_00024	COCL-TBF	0.003999076674368343	0.00433992306206968	0.9214625736847074	0.3568112515030786	-0.004507121771230482	0.012505275119967168	0.7106627486883966
99	EG8_00024	LOV-NACL	0.005754675143717195	0.00230850803583262	2.492811397834979	0.012675259592286632	0.0012300263918364977	0.010279323895597893	0.11589258460000484
100	EG8_00024	LOV-SC	0.003442886423918095	0.002239727612044742	1.537189792813662	0.12425008270225556	-0.0009469535017358382	0.00783272634957203	0.44847142632117715
101	EG8_00024	LOV-TBF	0.005042472580229204	0.0020306297583611564	2.4832062858661104	0.013022233381797161	0.0010624620023640197	0.00902248315809439	0.11786758546674683
102	EG8_00024	NACL-SC	-0.0023117887197991	0.0021236225111084172	-1.0886062413194473	0.27633025284693835	-0.006474064005484583	0.001850486565886383	0.6409213865381004
103	EG8_00024	NACL-TBF	-0.0007122025634879905	0.0019018017796480946	-0.37448832528686293	0.7080418549141748	-0.004439711809738303	0.003015306682762322	0.9095744821282381
104	EG8_00024	SC-TBF	0.0015995861563111095	0.0018176964635836538	0.8800072995451991	0.37885752319129906	-0.0019630776540773133	0.005162249966699532	0.7297029110904
105	EG8_00025	CAFF-COCL	-0.005329376738199095	0.004419276051417848	-1.205938863332436	0.22784398936825107	-0.013991106114875095	0.003332352638476906	0.5917293724772436
106	EG8_00025	CAFF-LOV	-0.004043527832177172	0.002122384697814187	-1.9051813916400464	0.05675943379405067	-0.008203377018282377	0.00011632135392803354	0.29377129627708043
107	EG8_00025	CAFF-NACL	0.0026392624358441592	0.002004406049483759	1.3167304282103467	0.1879320938726801	-0.001289349979311574	0.0065678748509998925	0.5428821699552117
108	EG8_00025	CAFF-SC	0.0014939177473309083	0.001913065771613195	0.7809024496168578	0.4348617663290736	-0.002255668791436909	0.005243504286098725	0.7683033206597805
109	EG8_00025	CAFF-TBF	-9.857294967878912e-06	0.0017066907548969393	-0.0057756772511925614	0.9953917137251189	-0.003354951214558923	0.003335236624623165	0.9983293056157946
110	EG8_00025	COCL-LOV	0.0012858489060219233	0.004512750141297659	0.28493687125611	0.7756931120850277	-0.007559088593624863	0.01013078640566871	0.9303460355404212
111	EG8_00025	COCL-NACL	0.007968639174043255	0.004458479633627739	1.7872996691384229	0.07389217123827056	-0.0007699287652723	0.01670720711335881	0.34235467130892344
112	EG8_00025	COCL-SC	0.006823294485530003	0.004418169041445134	1.5443715307230932	0.1225015968409054	-0.0018362651645461294	0.015482854135606135	0.4451389050139698
113	EG8_00025	COCL-TBF	0.0053195194432312165	0.004332803984155862	1.2277313865763515	0.2195507827053187	-0.0031727256929152204	0.013811764579377654	0.5815199987962217
114	EG8_00025	LOV-NACL	0.006682790268021331	0.0022028519311006484	3.033699257617508	0.0024163864562700295	0.0023652262457511458	0.011000354290291517	0.03242890450729341
115	EG8_00025	LOV-SC	0.00553744557950808	0.0021200786932717196	2.611905679294695	0.009005288197645558	0.0013821161353370377	0.009692775023679122	0.09083416268766685
116	EG8_00025	LOV-TBF	0.004033670537209293	0.0019358993651523901	2.0836158169263985	0.03719772382953332	0.00023933042214698995	0.007828010652271596	0.231008636321167
117	EG8_00025	NACL-SC	-0.001145344688513251	0.00200196415336439	-0.5721104878868326	0.5672484427203084	-0.005069171015833367	0.0027784816388068644	0.8445819602595798
118	EG8_00025	NACL-TBF	-0.002649119730812038	0.0018057777154701828	-1.467024267780527	0.14237267780534868	-0.006188422934289623	0.0008901834726655466	0.4779654183465277
119	EG8_00025	SC-TBF	-0.0015037750422987872	0.0017038222304570343	-0.8825891665325988	0.3774604589348509	-0.004843246687535445	0.0018356966029378708	0.7286621580989364
120	EG8_00026	CAFF-COCL	0.013106767693449432	0.0031744722931523173	4.128802044271156	3.649611008894563e-05	0.006884839124805318	0.019328696262093544	0.0007423564197650173
121	EG8_00026	CAFF-LOV	0.0033418172815450047	0.0015716138903711127	2.1263602351821196	0.03347577967017591	0.0002614724366801851	0.006422162126409824	0.21743015963369183
122	EG8_00026	CAFF-NACL	0.002477282251745991	0.0014432128877227804	1.7165050789248772	0.08607281404355008	-0.0003513981295972771	0.005305962633089259	0.3723024206426515
123	EG8_00026	CAFF-SC	0.006439122010137247	0.0013888591569124606	4.636267095975308	3.5521625531751195e-06	0.003716974305507089	0.009161269714767405	8.233711521473074e-05
124	EG8_00026	CAFF-TBF	0.0025320921205103726	0.0012447888871352374	2.0341538606901772	0.04193878469402415	9.23204597199391e-05	0.004971863781300806	0.24863868864492578
125	EG8_00026	COCL-LOV	-0.009764950411904427	0.0032481143698683294	-3.0063443893757578	0.0026447661408907017	-0.016131216589656678	-0.003398684234152175	0.03513101867244474
126	EG8_00026	COCL-NACL	-0.01062948544170344	0.003187968032874049	-3.334250949850535	0.0008556130094206617	-0.016877865502367428	-0.004381105381039454	0.013357237723040576
127	EG8_00026	COCL-SC	-0.0066676456833121844	0.0031637330002826252	-2.1075247761794516	0.03507466140331074	-0.012868525363529358	-0.00046676600309501076	0.22425449215604462
128	EG8_00026	COCL-TBF	-0.01057467557293906	0.0031031880563177424	-3.4076811914154566	0.0006554384298560227	-0.016656887871067356	-0.004492463274810763	0.010583797452865161
129	EG8_00026	LOV-NACL	-0.0008645350297990136	0.00159869823889392	-0.5407743680240452	0.5886643468717834	-0.003997964881012976	0.002268894821414949	0.8549646116036077
130	EG8_00026	LOV-SC	0.0030973047285922425	0.0015498072065560254	1.9985096955866266	0.04566420027112593	5.970072897252274e-05	0.006134908728211963	0.2614822381855365
131	EG8_00026	LOV-TBF	-0.0008097251610346321	0.0014221364186634067	-0.5693723544437821	0.5691047850350492	-0.003597095909514027	0.0019776455874447626	0.8451697461381188
132	EG8_00026	NACL-SC	0.003961839758391256	0.0014194349567256297	2.7911386426120415	0.005253317413432305	0.0011797638437158974	0.006743915673066614	0.06019057734331756
133	EG8_00026	NACL-TBF	5.480986876438146e-05	0.001278813986540059	0.04285992282010792	0.9658132840567573	-0.00245165058893081	0.002561270326459573	0.9906000209018213
134	EG8_00026	SC-TBF	-0.003907029889626875	0.0012171407193175931	-3.210006721176337	0.0013277481709233702	-0.006292611464844238	-0.0015214483144095122	0.01955330473046483
135	EG8_00027	CAFF-COCL	0.012281567374975686	0.0029286397364819035	4.193608118467041	2.747941024338994e-05	0.006541467742356588	0.018021667007594784	0.0005678392631211261
136	EG8_00027	CAFF-LOV	-0.004253521761590061	0.0014512751818090046	-2.930885758197887	0.0033807543605385696	-0.007098004145052577	-0.001409039378127544	0.04265040766664591
137	EG8_00027	CAFF-NACL	0.001573556363016148	0.001305126519567872	1.205673426617025	0.227946359631615	-0.0009844763516844966	0.004131589077716793	0.5918353413566496
138	EG8_00027	CAFF-SC	0.00441180830007737	0.001267995535759986	3.4793563349835517	0.0005028390297727427	0.0019265518793877006	0.006897064720767039	0.008326622314602614
139	EG8_00027	CAFF-TBF	0.002606587151506139	0.0011366955355689976	2.293126936758272	0.0218428150138021	0.00037867719561741117	0.0048344971073948665	0.16563947259007497
140	EG8_00027	COCL-LOV	-0.016535089136565748	0.003016897420227782	-5.480825773425639	4.243897074510719e-08	-0.022448172797139784	-0.010622005475991712	1.153108073504819e-06
141	EG8_00027	COCL-NACL	-0.010708011011959537	0.002949377158472894	-3.6306007799639466	0.00028290686761897783	-0.016488755749153684	-0.00492726627476539	0.0049519910504779874
142	EG8_00027	COCL-SC	-0.007869759074898317	0.0029331353650231605	-2.683053489021696	0.007296562040588574	-0.013618670086881222	-0.0021208480629154123	0.07749089205605846
143	EG8_00027	COCL-TBF	-0.009674980223469548	0.00287881002002994	-3.3607567557962463	0.0007775905147786778	-0.01531741419460888	-0.0040325462523302154	0.012330922090065321
144	EG8_00027	LOV-NACL	0.0058270781246062085	0.0014926803308664644	3.903768277849372	9.477008813837117e-05	0.002901442133230562	0.008752714115981854	0.0018016103674497583
145	EG8_00027	LOV-SC	0.00866533006166743	0.0014603259967498766	5.933832638022687	2.9693808715414398e-09	0.005803108186771457	0.011527551936563404	8.710972570033254e-08
146	EG8_00027	LOV-TBF	0.0068601089130961995	0.0013478932000194816	5.089504801268415	3.5966459203089353e-07	0.004218254004873207	0.009501963821319192	9.111228025186282e-06
147	EG8_00027	NACL-SC	0.002838251937061222	0.0013151834835976727	2.158065374496043	0.030925181830912134	0.00026050769047988604	0.005415996183642558	0.20676067392398578
148	EG8_00027	NACL-TBF	0.0010330307884899909	0.0011891054021420254	0.8687461907322215	0.38498810811194617	-0.001297601892940541	0.003363663469920523	0.7344614455160718
149	EG8_00027	SC-TBF	-0.001805221148571231	0.0011482286810697844	-1.5721791123431426	0.11591226154869229	-0.0040557359347596165	0.00044529363761715464	0.432607462840803
150	EG8_00028	CAFF-COCL	0.006631179229751661	0.003337980671703256	1.9865840704128466	0.046971301198925224	8.877615140296877e-05	0.013173582308100354	0.2654377189778097
151	EG8_00028	CAFF-LOV	0.0018636029367657392	0.0016255044399030932	1.1464766819565506	0.251600782403709	-0.0013223667549236205	0.005049572628455099	0.6152416792367985
152	EG8_00028	CAFF-NACL	0.0008438498036237963	0.0014279490165788919	0.590952333610277	0.5545537285960911	-0.0019549135687907363	0.0036426131760383287	0.8397522741004756
153	EG8_00028	CAFF-SC	0.002434099333135365	0.001408143447642427	1.728587621673514	0.08388609098470655	-0.0003258453557928253	0.005194044022063556	0.36599718543396553
154	EG8_00028	CAFF-TBF	0.0008532604270052434	0.0012621083993725425	0.6760595424524883	0.4990044448412877	-0.0016204572752159885	0.0033269781292264754	0.8119602057077779
155	EG8_00028	COCL-LOV	-0.004767576292985922	0.0034137612365517283	-1.3965757891731452	0.16254435262135383	-0.011458508392172433	0.0019233558062005888	0.5063871793165864
156	EG8_00028	COCL-NACL	-0.005787329426127865	0.003324235173688399	-1.7409506619552864	0.0816953801393459	-0.012302791489123121	0.0007281326368673907	0.36150860322078343
157	EG8_00028	COCL-SC	-0.004197079896616296	0.0033157757863246434	-1.2657912256692514	0.20559086049637368	-0.010695961659312407	0.0023018018660798147	0.5640967124436794
158	EG8_00028	COCL-TBF	-0.005777918802746418	0.0032564426461716206	-1.7743038740569026	0.07601601864326564	-0.012160508304652668	0.0006046706991598315	0.34722784363724934
159	EG8_00028	LOV-NACL	-0.0010197531331419428	0.0015970877275426293	-0.638507901322987	0.523144611368033	-0.004150026400942549	0.0021105201346586643	0.8250496554922556
160	EG8_00028	LOV-SC	0.0005704963963696259	0.0015794045664923693	0.3612097929010149	0.7179434042638968	-0.002525118082579719	0.003666110875318971	0.9122478614044691
161	EG8_00028	LOV-TBF	-0.0010103425097604958	0.0014507130754513008	-0.6964454424912311	0.48615157239018403	-0.0038537231713358317	0.0018330381518148404	0.8033591169195791
162	EG8_00028	NACL-SC	0.0015902495295115689	0.0013752427038384557	1.1563410044445284	0.2475445343938898	-0.0011052100863400216	0.004285709145363159	0.6116851736679764
163	EG8_00028	NACL-TBF	9.410623381447109e-06	0.0012252926740535628	0.007680306575501267	0.993872077912294	-0.00239214868778007	0.0024109699345429645	0.9976935208831205
164	EG8_00028	SC-TBF	-0.0015808389061301217	0.0012021529487877141	-1.3150064704531028	0.18851081924060864	-0.003937044626393169	0.0007753668141329251	0.5438796539951564
165	EG8_00029	CAFF-COCL	0.012286629224665948	0.0036196713068204944	3.394404680202434	0.0006880534339103436	0.0051921157959021235	0.019381142653429773	0.01104585781619149
