baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gxe_084_003_UMI_14	138.416619176366	-0.00556053753713849	0.00541968774085285	-1.0259885445473	0.304896983760019	0.468019380817539
gxe_084_004_UMI_2	28.9979104708636	-0.00963185578544414	0.0116056867305992	-0.829925536422507	0.406580885842085	0.568125368763679
gxe_084_006_UMI_2	28.467852664278	0.0131351939266631	0.0115251834764831	1.13969499517862	0.254413392978205	0.411395041635321
gxe_084_006_UMI_4	69.1336769066337	-0.00289268757735201	0.00794629717681144	-0.364029624488918	0.715835887734459	0.821762456413599
gxe_084_006_UMI_6	55.1915641656816	-0.0147587381143747	0.00813745807625955	-1.81367915829051	0.0697271356022754	0.161141304386118
gxe_084_007_UMI_1	907.811596579824	-0.00649900259789467	0.00245955611384846	-2.64234776401409	0.00823334692174143	0.030377314159567
gxe_084_007_UMI_2	995.827962422599	0.0019833306264845	0.00253877941920605	0.78121423684171	0.434676501673972	0.59445943189403
gxe_084_007_UMI_4	1172.70508829538	0.00226285944391702	0.00228359568426733	0.990919478218856	0.321724900365029	0.48608723920846
gxe_084_007_UMI_6	1310.1603655712	-0.00274192633865733	0.00255309135558739	-1.07396326913907	0.282839144422579	0.444590051192569
gxe_084_007_UMI_13	559.472175025363	-0.00240948773824668	0.00257696829209981	-0.935008686615752	0.349783822774164	0.513515013405318
gxe_084_007_UMI_14	730.144363547565	-0.0037012909809458	0.00285298218795572	-1.29734107579477	0.194513857127291	0.341646074495348
gxe_084_008_UMI_1	223.545726986316	0.00716963372658681	0.00401527168613464	1.78559118461266	0.0741654752797234	0.168667704181024
gxe_084_008_UMI_2	236.387394396058	0.0152950939133685	0.00795473535475144	1.92276590373715	0.054509455943474	0.134153827683105
gxe_084_008_UMI_4	301.856339921812	0.00416075227725258	0.00355905067188712	1.16906238793347	0.242378496315085	0.397985243118597
gxe_084_008_UMI_6	414.046125667354	0.0080276143004697	0.00344406014109807	2.33085775845664	0.0197608613137166	0.0613116665980825
gxe_084_008_UMI_13	155.995606887766	0.0109811268834199	0.00881671085156131	1.24549019110401	0.212951618886104	0.363366907667656
gxe_084_008_UMI_14	122.825372587041	0.021362585758541	0.00901589477840062	2.36943601091256	0.01781523756451	0.056469863555702
gxe_084_009_UMI_1	5927.65667602911	-0.00131720969178776	0.00135436011530434	-0.972569759625394	0.330767178332139	0.495148676303074
gxe_084_009_UMI_2	8021.98832814958	-0.000161879030851367	0.000950086913892993	-0.170383391755251	0.864708632626485	0.920831548686378
gxe_084_009_UMI_4	9915.89024764647	0.00230358637790308	0.00108872232606861	2.11586216498505	0.0343565321094345	0.0941105262281249
gxe_084_009_UMI_6	8153.91961605966	7.27312082619198e-06	0.000938399690305089	0.00775055757299682	0.993816011688161	0.996608719237984
gxe_084_009_UMI_13	3457.61022552506	0.00033567557859166	0.0013320831179445	0.251992968058653	0.801046499131983	0.879877254988764
gxe_084_009_UMI_14	3958.41634294659	0.00124693473262894	0.00122905034153773	1.01455139019679	0.310319720799363	0.473871086783479
gxe_084_010_UMI_1	2232.51336821605	0.00708057577354911	0.00192092444412536	3.68602512982912	0.000227783868754412	0.00145211765040709
gxe_084_010_UMI_2	2482.33050908943	-0.00494612706848057	0.00144144415255147	-3.4313691999274	0.000600542661228878	0.00339426817809388
gxe_084_010_UMI_4	2496.27181559071	0.00282944052585547	0.00151798477252053	1.86394526287463	0.0623293915162046	0.147698231128244
gxe_084_010_UMI_6	2602.30619195351	0.0134661751449984	0.00568879249495867	2.36714120912865	0.0179260917771654	0.0566953473809068
gxe_084_010_UMI_13	1393.96474544475	-0.00516560913565299	0.00224160661866967	-2.30442268176324	0.0211989279816127	0.0647971990910728
gxe_084_010_UMI_14	1393.00899518365	0.00553931599478557	0.00188847967729542	2.93321451185468	0.00335472020161422	0.0145798682104661
gxe_084_011_UMI_1	286.056081299653	-0.00538923185554486	0.00467456425553755	-1.15288432481396	0.248957866800325	0.404907167335584
gxe_084_011_UMI_2	200.906165202962	-0.007971370050048	0.0044565497231584	-1.78868643799145	0.0736653283040355	0.167708394953384
gxe_084_011_UMI_4	458.750736822192	8.21195669499868e-05	0.00342844208808715	0.0239524439497836	0.980890542041445	0.989089242592905
gxe_084_011_UMI_6	366.776909880506	-0.0069619455003718	0.00366526276050398	-1.8994396733004	0.0575066913700732	0.13926266993993
gxe_084_011_UMI_13	233.143089054577	-0.00543435592397359	0.0042960231857252	-1.26497360210504	0.205880790941661	0.354788802310867
gxe_084_011_UMI_14	213.045791115335	0.00489787394725285	0.00474897282797468	1.03135438434203	0.302374663736644	0.46574707171267
gxe_084_012_UMI_1	936.548385624471	0.00467271523040536	0.00279734987043105	1.67040786703071	0.0948386942087228	0.202256468550515
gxe_084_012_UMI_2	1591.08243039113	0.00522705974752173	0.00216303895893063	2.41653518349291	0.0156690118525283	0.0509877900885083
gxe_084_012_UMI_4	1227.03732817428	0.00731425292470235	0.00191866114168348	3.81216503831659	0.000137754842958772	0.000937360417103464
gxe_084_012_UMI_6	772.170435520917	-0.000528307225370524	0.00287238112979732	-0.183926575721447	0.85407105604446	0.913897289438879
gxe_084_012_UMI_13	840.711569695149	0.00632515793291646	0.00265774776937655	2.37989398610245	0.0173176194212599	0.055260669822386
gxe_084_012_UMI_14	605.686450439185	-0.00729990998772812	0.0031696883011943	-2.30303717402673	0.0212767516145037	0.0649269425158026
gxe_084_013_UMI_1	211.731178364681	0.0174013761379087	0.00507829524212168	3.42661765577823	0.000611148935428574	0.00344360981291706
gxe_084_013_UMI_2	376.905256818775	0.0205885075421395	0.00383282485950305	5.37162753239106	7.80291529875868e-08	9.56527221785809e-07
gxe_084_013_UMI_4	244.764787748528	0.0114966275784114	0.00541987846953769	2.12119656243733	0.0339052644399564	0.0931904752511664
gxe_084_013_UMI_6	371.40575342144	0.00205331179624154	0.00458711187855413	0.447626273481855	0.654422938253101	0.777351185071054
gxe_084_013_UMI_13	240.643139817752	-0.00640482277937596	0.00481681662808803	-1.32967959420084	0.183623860915436	0.329056128956981
gxe_084_013_UMI_14	363.326798114511	0.0402200043310291	0.00404572456900827	9.94135998261697	2.75046092254025e-23	1.34354264151614e-21
gxe_084_014_UMI_1	187.468192488406	-0.00217272306607852	0.00488948443863208	-0.444366495762155	0.656777632562304	0.779382859249438
gxe_084_014_UMI_2	76.0280016153441	-0.00415599228937139	0.00741818093136331	-0.560244125591529	0.575312933071643	0.715216300674608
gxe_084_014_UMI_4	200.251180169893	-0.00256968123855338	0.00553355436535149	-0.464381673855689	0.642374317575068	0.767396583400307
gxe_084_014_UMI_6	230.844636241092	-0.00847254021878836	0.00412937936309614	-2.05177085314724	0.0401919371891552	0.106025835127121
gxe_084_014_UMI_13	87.0826465927513	0.00899678511459474	0.00642267363335485	1.40078503566984	0.161278364825666	0.300325141747403
gxe_084_014_UMI_14	155.476021815977	-0.00304008052453312	0.00486049792933727	-0.625466890168522	0.531664672553514	0.677500978821151
gxe_084_015_UMI_1	1223.87782082035	0.00756525029089636	0.00208277927115597	3.63228614556815	0.000280921362042688	0.00174263483252652
gxe_084_015_UMI_2	1252.00201066513	0.00209664066572038	0.00211063969719623	0.993367398758562	0.320530943071184	0.484853529451961
gxe_084_015_UMI_4	1355.7553344182	-0.000210548756249642	0.00265745244768997	-0.0792295479953609	0.936850042557897	0.964631922476661
gxe_084_015_UMI_6	588.885793928373	-0.00718349179302313	0.00305787250922199	-2.34917962451313	0.0188148277943748	0.0589690394423842
gxe_084_015_UMI_13	420.790866330916	-0.00922602195888501	0.00458287029305318	-2.01315362838656	0.0440984698861961	0.11403644175281
gxe_084_015_UMI_14	606.432290240092	0.00658610995111174	0.00286450844848968	2.29921121530792	0.0214929484671933	0.0654002626617792
gxe_084_016_UMI_1	602.756987939359	0.00471780735731063	0.00303752809456572	1.55317324167339	0.120381752146653	0.242139403448888
gxe_084_016_UMI_2	765.584686841387	0.0220035171237218	0.00242070490852493	9.08971475467027	9.92992273166973e-20	4.10192017150357e-18
gxe_084_016_UMI_4	1143.72003037874	0.0178760513867753	0.00240629554564308	7.4288677544794	1.09531184882569e-13	2.69568416127655e-12
gxe_084_016_UMI_6	1757.6548830392	0.00905600356746021	0.00177899451739306	5.09051797457525	3.57086718953179e-07	3.97185547912683e-06
gxe_084_016_UMI_13	811.036717028316	0.0107148024244655	0.00328821513182449	3.25854665674516	0.00111984460532385	0.00576618983751323
gxe_084_016_UMI_14	726.311989404225	0.0119097801004136	0.00283914616969305	4.1948456995792	2.73057404759405e-05	0.00021897431204395
gxe_084_017_UMI_1	1925.28525206738	0.0196788484562156	0.00283365896982089	6.94467777026092	3.79325139827834e-12	7.9888361825708e-11
gxe_084_017_UMI_2	3490.12128420688	0.00669452756767915	0.0013753128859746	4.86763967381513	1.1293900768581e-06	1.17010276753193e-05
gxe_084_017_UMI_4	2964.12313163354	0.025051566962492	0.00413438649786818	6.05931907319487	1.36698990616707e-09	2.15217148584906e-08
gxe_084_017_UMI_6	2492.98292022354	0.00877343798670649	0.00204122200304707	4.29813022474272	1.7224496029743e-05	0.000145485273171669
gxe_084_017_UMI_13	1617.62062403571	0.0127329289072659	0.00179888758706084	7.07822378610658	1.46013803618709e-12	3.23420575015441e-11
gxe_084_017_UMI_14	2947.62379511308	0.0137068194389824	0.00135099502847372	10.1457215978563	3.46210214779144e-24	1.74422063892849e-22
gxe_084_018_UMI_1	195.814590768076	0.0280130300423844	0.00604214185414843	4.63627480429827	3.54744281116152e-06	3.39868293959088e-05
gxe_084_018_UMI_2	251.281474086095	0.0342537408641024	0.00450460900040655	7.6041540699783	2.86773451197273e-14	7.50341858967692e-13
gxe_084_018_UMI_4	252.641518969764	0.0287914433371607	0.00487964785052759	5.90031170672445	3.62815466203786e-09	5.38232135602776e-08
gxe_084_018_UMI_6	204.177188315544	0.0116695664830661	0.00530251299673061	2.20076150501871	0.0277529121029588	0.0798628628908804
gxe_084_018_UMI_13	165.692192114891	0.024005048796575	0.00508821753828189	4.71777171788938	2.38441826760253e-06	2.3599862468328e-05
gxe_084_018_UMI_14	213.94838536149	0.0181387916581839	0.00562825172223587	3.22281101723328	0.0012693927344886	0.00641790179455926
gxe_084_019_UMI_1	1007.53218245371	0.0238463215152042	0.00267336089944217	8.91997841375627	4.66379104712863e-19	1.81562798734732e-17
gxe_084_019_UMI_2	1159.89763964249	0.028720504902765	0.00223752603770947	12.8358304746996	1.03289397710183e-37	1.07882836779083e-35
gxe_084_019_UMI_4	1261.58338994874	0.026957227094055	0.00258009470843371	10.4481540952502	1.49404767604388e-25	8.13306376870157e-24
gxe_084_019_UMI_6	1444.19071861038	0.0277473896625267	0.00258979598212889	10.7141218281285	8.73825817192426e-27	5.17329044860419e-25
gxe_084_019_UMI_13	680.03248990077	0.0289956127124843	0.00550864373312336	5.26365728430289	1.41217585946364e-07	1.64183015986691e-06
gxe_084_019_UMI_14	938.805783299675	0.0428386738449509	0.00339733113674366	12.6095079109691	1.87157930392771e-36	1.86388986957824e-34
gxe_084_020_UMI_1	107.447076523053	0.0119688457736104	0.00849800312082129	1.40843038104858	0.159003668352499	0.297004932231033
gxe_084_020_UMI_2	194.966817052093	0.0127445075774304	0.00521666956247011	2.4430352401688	0.0145643150493426	0.0480933430764586
gxe_084_020_UMI_4	105.054764936181	0.00406605297610828	0.00589460513551134	0.68979225624679	0.490324839136596	0.644287941944139
gxe_084_020_UMI_6	124.935418236404	0.0168967512897649	0.0063555515178441	2.65858143739767	0.00784703834538337	0.0291951640958992
gxe_084_020_UMI_13	80.9850371731243	0.0136788403586141	0.00736161564392447	1.85813020133742	0.0631505269398556	0.149189926369313
gxe_084_020_UMI_14	67.554579711524	0.0371445807984496	0.00856065760953005	4.33898685039089	1.43141086219179e-05	0.000123232345416203
gxe_084_021_UMI_1	2824.79415323498	-0.0100340868129387	0.00187273273610381	-5.35799189040418	8.41520165974144e-08	1.02376984585889e-06
gxe_084_021_UMI_2	3642.75733006391	-0.00705646323049646	0.00156770267634928	-4.50114893401146	6.75871251348555e-06	6.19323678036725e-05
gxe_084_021_UMI_4	3871.67136271858	-0.00607006797209264	0.00133361085505154	-4.55160360243021	5.32385705853506e-06	4.99237895116788e-05
gxe_084_021_UMI_6	3608.848343093	-0.0103594473150374	0.00164271706509139	-6.30628824353334	2.85806549621386e-10	4.9618334364675e-09
gxe_084_021_UMI_13	1986.20152153771	-0.000929533478376762	0.00173207751169028	-0.536658129964206	0.591503782799456	0.728427385673938
gxe_084_021_UMI_14	1342.0375778052	-0.00650524807811508	0.00188772215713195	-3.44608344694043	0.000568774695287335	0.00322892112698029
gxe_084_022_UMI_1	994.649252086599	0.00731114404033938	0.00220324259597676	3.31835634155309	0.000905488868374222	0.00478361207560246
gxe_084_022_UMI_2	722.334390551932	-0.0139221419945069	0.0023658173417311	-5.88470705194846	3.98759652887794e-09	5.8748454823962e-08
gxe_084_022_UMI_4	572.228353053283	-0.00789162075394263	0.00386867916761054	-2.03987469935814	0.0413628072931823	0.10838031775402
gxe_084_022_UMI_6	672.178462949114	-0.0072803391802214	0.00286600344793926	-2.54024090077637	0.0110776138335821	0.0387128641564474
gxe_084_022_UMI_13	622.617999799231	-0.00992981731688362	0.00290754018624347	-3.41519520998019	0.000637363156337116	0.00355892030896575
gxe_084_022_UMI_14	450.194858226575	-0.00686001909948749	0.00401617142739846	-1.70809917442473	0.0876179420817655	0.191108268578004
gxe_084_023_UMI_1	5191.24670736077	0.000910324837535143	0.0013209182430156	0.689160621672476	0.490722194411861	0.644348735855395
gxe_084_023_UMI_2	5138.93535191833	-0.00311711324480148	0.0011178897223016	-2.78839064588922	0.00529706272308792	0.0210939956865012
gxe_084_023_UMI_4	5689.90505285276	-0.0023826026521789	0.00129474745247964	-1.84020648012541	0.0657379289805965	0.153915650376111
gxe_084_023_UMI_6	5361.24202546364	-0.00597990982200343	0.00123941878870444	-4.8247693810211	1.40165356428914e-06	1.43454832992542e-05
gxe_084_023_UMI_13	2560.34966150556	-0.00282563301973862	0.00153868781854126	-1.83639136262055	0.0662997960958293	0.15494878669149
gxe_084_023_UMI_14	3007.58876784205	-0.00855070928171328	0.00159811360938106	-5.35050151098141	8.77108203803555e-08	1.06303859379852e-06
gxe_084_024_UMI_1	466.95923505804	-0.00384523919381891	0.00429918468736887	-0.894411260143426	0.371101890011072	0.534298552165442
gxe_084_024_UMI_2	667.969732924408	0.00167845628069069	0.00329888680265188	0.508794748380401	0.610896100862654	0.743073531048653
gxe_084_024_UMI_4	933.586289880629	-0.000388050472197214	0.00226904402358521	-0.171019366818663	0.864208537414308	0.920527906488817
gxe_084_024_UMI_6	542.878292559962	0.0260513908993282	0.00523661931642115	4.97484910114346	6.52984861824045e-07	6.97911524114269e-06
gxe_084_024_UMI_13	616.953001938046	-0.00585592621126652	0.00310264864267552	-1.88739586259331	0.0591071012038267	0.141944465405163
gxe_084_024_UMI_14	636.57908782686	-5.76109928242043e-05	0.00283325568268131	-0.0203338488567622	0.983777053881036	0.991055863357564
gxe_084_025_UMI_1	399.968426277404	0.00500652410021292	0.00365757504531964	1.36880967257786	0.171058776574326	0.312869035115372
gxe_084_025_UMI_2	390.58056246333	-0.0122837810957916	0.00341396821486072	-3.59809474567495	0.000320556851129578	0.00195824720231179
gxe_084_025_UMI_4	617.110125387168	0.000694720962936112	0.00363426560094305	0.191158555598094	0.848401372644958	0.909952615993469
gxe_084_025_UMI_6	387.558476985997	-0.0106763703347063	0.0038434708585667	-2.77779401160536	0.00547293015117561	0.0216485340253503
gxe_084_025_UMI_13	297.878437405463	0.0125343738744586	0.00379101410313622	3.3063379701197	0.000945240008767426	0.00497839933123353
gxe_084_025_UMI_14	222.775426527027	-0.00450657110942923	0.00476021223900356	-0.946716424218215	0.34378329891978	0.507770066822535
gxe_084_026_UMI_1	35.0612676230362	0.00971364809335375	0.0127396959406418	0.762470952102204	0.445778973555118	0.60372364255351
gxe_084_026_UMI_2	77.5477160916997	0.00624784517133209	0.00750663607361712	0.832309587151935	0.405234220524564	0.567027855384566
gxe_084_026_UMI_4	213.850757796563	0.0198397026528187	0.00669353710772054	2.96400876450433	0.00303659637993485	0.0134197295125638
gxe_084_026_UMI_6	377.258759748721	-0.00447638635212457	0.00371599624835145	-1.20462617638822	0.228347646774098	0.381728330267643
gxe_084_026_UMI_13	62.8662067053142	0.023329666104212	0.00745610136137413	3.12893628633724	0.00175440345214956	0.00841000789170349
gxe_084_026_UMI_14	28.6270910345193	-0.0130286531772838	0.0116092616026648	-1.1222637255666	0.261750324611407	0.420338302535343
gxe_084_027_UMI_1	701.142070307007	-0.00285089060430326	0.00347418078644256	-0.820593624669279	0.411877780314158	0.573220002567001
gxe_084_027_UMI_2	1151.05855310548	-0.00149660323709356	0.00221020388174721	-0.677133566479154	0.49832121347569	0.650801324542257
gxe_084_027_UMI_4	1085.25826313124	-3.34796895297338e-05	0.00236796648917522	-0.0141385824853438	0.988719419154998	0.993717850810482
gxe_084_027_UMI_6	1319.55352454019	-0.000158186852226892	0.00187359810470868	-0.0844294471847194	0.932714995397123	0.962302404904179
gxe_084_027_UMI_13	422.430239954094	9.80752891255886e-05	0.00316174506950743	0.0310193538598189	0.975254104950791	0.985556274117161
gxe_084_027_UMI_14	563.752875529773	-0.00161314435376177	0.00308242552710734	-0.523336035072226	0.600740428523141	0.735791046356831
gxe_084_028_UMI_1	1493.80108060233	-0.00614322811810397	0.00211996784008021	-2.89779307117769	0.00375798446656523	0.0159238722164114
gxe_084_028_UMI_2	2245.48919339619	-0.00765369983419268	0.0019866392608311	-3.85258661957118	0.000116876611323299	0.000811337720572907
gxe_084_028_UMI_4	1981.43035837344	-0.00551670478656341	0.00200080151918141	-2.75724739994223	0.00582902305869585	0.0228797614528156
gxe_084_028_UMI_6	1707.92636288664	0.000953725064054805	0.00195494698568469	0.487852136676114	0.625654578975962	0.754650678443731
gxe_084_028_UMI_13	1131.31649513456	-0.00060250292878235	0.00213349789698503	-0.28240146364043	0.77763569282896	0.864810054170156
gxe_084_028_UMI_14	1024.47529635999	-0.00499680494149623	0.00206322081943816	-2.42184689802467	0.0154418547963875	0.0503634192864154
gxe_084_029_UMI_1	840.489667373469	-0.00385416775784907	0.00274240006919322	-1.40539952618325	0.159902507568938	0.298308321220701
gxe_084_029_UMI_2	1041.34295865288	-0.00650288471959343	0.00248748890882117	-2.61423666916978	0.0089427066569683	0.0324814680299892
gxe_084_029_UMI_4	1113.29044646257	-0.00533989045336567	0.00205521233992106	-2.5982183687992	0.00937088797810938	0.0338073007174309
gxe_084_029_UMI_6	1005.98790916089	0.0147548974306731	0.00287539155543562	5.13143936963318	2.87534846900933e-07	3.22616609444217e-06
gxe_084_029_UMI_13	573.046823183914	-0.00282960438609209	0.00286719744956361	-0.986888568320525	0.323697269014226	0.488206012564658
gxe_084_029_UMI_14	482.773635174817	-0.00148941065274916	0.00351798337087633	-0.423370577893934	0.672024907815316	0.790903626850802
gxe_084_030_UMI_1	1611.77079508358	0.00243069299022998	0.00327641565459402	0.741875649025724	0.45816268083462	0.614470817484326
gxe_084_030_UMI_2	2050.00561034253	-0.00531561361034506	0.00165898387216277	-3.204138207453	0.00135467429989391	0.00677970421921975
gxe_084_030_UMI_4	2940.36562331514	0.00298437918141225	0.00140498021668825	2.12414320569359	0.0336581706157669	0.0927026293506263
gxe_084_030_UMI_6	3031.91164244235	-0.0038330319273299	0.00160854613812242	-2.38291699348084	0.0171760667605835	0.0548849707093788
gxe_084_030_UMI_13	816.990729541993	-0.0067393715905027	0.0023073688817818	-2.92080371011089	0.00349129719716467	0.0150310640388654
gxe_084_030_UMI_14	1394.04819047148	-0.00588913826184933	0.00208784479406727	-2.82067818383035	0.0047922251220431	0.0193785697648372
gxe_084_031_UMI_1	1219.87643630695	0.0149106996480515	0.00211580748264726	7.04728562042681	1.82441592370283e-12	3.9928912047377e-11
gxe_084_031_UMI_2	969.65261262607	0.00225569091099961	0.00218748294458132	1.03118102775944	0.302455935833937	0.465793743425868
gxe_084_031_UMI_4	1033.58330721449	-0.000666059988483844	0.00241897368143808	-0.275348174969754	0.783048756007846	0.867450838012659
gxe_084_031_UMI_6	876.417763382275	-0.00275324921542694	0.00225045335864428	-1.22341980776956	0.221171175730648	0.373245867411644
gxe_084_031_UMI_13	363.913302659942	-0.00625116496942194	0.00358218333306113	-1.74507120049605	0.0809724759385716	0.180442913856519
gxe_084_031_UMI_14	598.317596527296	-0.00632664058982806	0.00287337546085888	-2.20181479100436	0.0276783938474016	0.0797453074136732
gxe_084_032_UMI_1	1335.29630306375	0.0337208539672545	0.0110925228211167	3.03996255054444	0.0023660756724446	0.0108871683968108
gxe_084_032_UMI_2	2153.23742951763	0.00154398836817553	0.00215343769978134	0.716987711477471	0.473381679093392	0.628052003833388
gxe_084_032_UMI_4	2516.88973289234	0.00662307806576279	0.00201920922351433	3.28003556473245	0.00103794001530736	0.00540511365085273
gxe_084_032_UMI_6	1739.26820222529	0.0150215846204131	0.00211682264641657	7.09628869751658	1.28151636489504e-12	2.85827096177199e-11
gxe_084_032_UMI_13	831.012526084827	0.0019979058219269	0.00223134874176147	0.89538035204202	0.370583800082919	0.533911638405883
gxe_084_032_UMI_14	917.192804782637	0.0066978529706461	0.00232867283572681	2.87625331815046	0.00402426608312586	0.0168512863004948
gxe_084_033_UMI_1	1743.43678919145	0.00514093877770042	0.0016013686688613	3.21034055284474	0.00132577798427	0.00665815364285549
gxe_084_033_UMI_2	2361.57726589031	0.00151332295443307	0.00147670386279177	1.02479785728472	0.305458577661312	0.468543186660883
gxe_084_033_UMI_4	2791.10262879355	0.00171414941129097	0.00132706699772617	1.29168264618744	0.19646706965852	0.344528043120803
gxe_084_033_UMI_6	2279.767005976	0.00247800529622286	0.00165875563257835	1.49389412614749	0.135203293960318	0.2624358802304
gxe_084_033_UMI_13	1266.83211332839	-0.00135492913407932	0.00190050118308067	-0.712932539133184	0.475887502812243	0.63021729579364
gxe_084_033_UMI_14	1630.86651242088	-0.00568883158275803	0.0016368577477912	-3.47545875042264	0.00050998041636978	0.00294062765220043
gxe_084_034_UMI_1	529.759514163441	-0.00905732816726296	0.00315799557810923	-2.86806233360396	0.00412994157564694	0.0171984957608869
gxe_084_034_UMI_2	688.939009894059	-0.00202053777294057	0.00311835829854639	-0.647949202592415	0.517017805756394	0.6668802962402
gxe_084_034_UMI_4	558.193334988777	-0.00167143953509115	0.00368971575485834	-0.452999538755884	0.650549073651622	0.774573479732859
gxe_084_034_UMI_6	759.648850153873	-0.0109671553493171	0.00278411964315295	-3.93918249033906	8.17597248859028e-05	0.000592909783241506
gxe_084_034_UMI_13	356.925353249664	0.000131281579979033	0.00423474801328166	0.0310010370315513	0.975268712639968	0.985556274117161
gxe_084_034_UMI_14	229.350318555576	-0.000364280283730229	0.00460378801854702	-0.079126206997949	0.936932238690583	0.964639242703792
gxe_084_036_UMI_1	60.883947291601	0.117147971215638	0.0132071599503454	8.87003501555794	7.31229062878659e-19	2.82105098222286e-17
gxe_084_036_UMI_4	37.6354843006065	-0.00610069756752385	0.0110247935729332	-0.553361614180387	0.580015818228906	0.719461544538646
gxe_084_036_UMI_6	51.5804595424738	0.00482293912333998	0.00931828289961224	0.517578096232802	0.604752667491925	0.738980947012144
gxe_084_038_UMI_1	1501.72054250844	-0.000391822193801677	0.00192194446734995	-0.203867593709373	0.83845696969544	0.903657915321956
gxe_084_038_UMI_2	1269.9963979623	0.000111943574567973	0.00191485072593593	0.0584607317174858	0.953381640522203	0.973119143797102
gxe_084_038_UMI_4	1389.5748271041	-0.00282798263157562	0.00207759332908453	-1.36118199456375	0.173456182774358	0.31550213508455
gxe_084_038_UMI_6	1078.63314739328	0.00640996877186306	0.00196989987039544	3.25395664429193	0.00113809647801221	0.00584916561162882
gxe_084_038_UMI_13	477.113345978835	0.00268448174309323	0.00339933096590136	0.789708848600278	0.429697822499437	0.590030774438891
gxe_084_038_UMI_14	797.610858025684	-0.00305514788582057	0.00228629989390596	-1.33628483908167	0.181456190007172	0.326219937450622
gxe_084_039_UMI_1	2106.80187557139	-0.00409765620604402	0.00147515670592653	-2.77777688945279	0.0054732185346258	0.0216485340253503
gxe_084_039_UMI_2	2923.07064405968	0.000891346020992491	0.00159765232078288	0.557909884020145	0.576905921827077	0.716641885294184
gxe_084_039_UMI_4	2580.66225482635	-0.000189536832612381	0.00154961292404247	-0.122312372123186	0.902651634030812	0.943254070472901
gxe_084_039_UMI_6	3004.2763720285	0.00176608059747992	0.00158505350441537	1.1142088216961	0.265189611757731	0.424262617973141
gxe_084_039_UMI_13	1589.85650474036	-0.00185701787046367	0.00171011864848901	-1.08590001758325	0.277523229145093	0.438703157586907
gxe_084_039_UMI_14	1549.6008598197	0.00412016733864835	0.00288949183706616	1.42591416448913	0.153893120266859	0.290147478143285
gxe_084_040_UMI_1	857.407223719281	0.00863606745978169	0.00443604859340792	1.94679279947814	0.0515595805739335	0.128612813168197
gxe_084_040_UMI_2	936.691442879046	-0.00243500723164038	0.00214956423116991	-1.13279110078749	0.257301989496112	0.415271188323687
gxe_084_040_UMI_4	539.311357180947	-0.00734216171276513	0.00325979403421724	-2.25233914649095	0.0243008481203983	0.0720667118658257
gxe_084_040_UMI_6	1024.67488451106	-0.00264563547168311	0.00278736874950089	-0.949151586835018	0.342543520437588	0.506929686333566
gxe_084_040_UMI_13	533.640469132332	0.00196386222074453	0.00304213854353512	0.645553183275612	0.518568765141753	0.667801652985059
gxe_084_040_UMI_14	519.387174574011	-0.000966021814871004	0.00283339179676932	-0.340941840790419	0.733147365468694	0.833295957195109
